baseSku,productName,productDescription,categorySlug,variantSku,attributeSummary,price,stockQuantity
PRD1326,Product PRD1326,High quality item PRD1326 for everyday use.,clothing-mens,PRD1326-V4,Option 4,858.93,246
PRD1327,Product PRD1327,High quality item PRD1327 for everyday use.,groceries-pantry,PRD1327-V1,Option 1,289.66,69
PRD1327,Product PRD1327,High quality item PRD1327 for everyday use.,groceries-pantry,PRD1327-V2,Option 2,536.3,237
PRD1327,Product PRD1327,High quality item PRD1327 for everyday use.,groceries-pantry,PRD1327-V3,Option 3,858.23,62
PRD1327,Product PRD1327,High quality item PRD1327 for everyday use.,groceries-pantry,PRD1327-V4,Option 4,185.34,348
PRD1328,Product PRD1328,High quality item PRD1328 for everyday use.,clothing-mens,PRD1328-V1,Option 1,666.03,93
PRD1328,Product PRD1328,High quality item PRD1328 for everyday use.,clothing-mens,PRD1328-V2,Option 2,493.22,424
PRD1328,Product PRD1328,High quality item PRD1328 for everyday use.,clothing-mens,PRD1328-V3,Option 3,208.84,40
PRD1328,Product PRD1328,High quality item PRD1328 for everyday use.,clothing-mens,PRD1328-V4,Option 4,720.57,342
PRD1329,Product PRD1329,High quality item PRD1329 for everyday use.,home-garden-cleaning,PRD1329-V1,Option 1,555.83,454
PRD1329,Product PRD1329,High quality item PRD1329 for everyday use.,home-garden-cleaning,PRD1329-V2,Option 2,853.46,84
PRD1329,Product PRD1329,High quality item PRD1329 for everyday use.,home-garden-cleaning,PRD1329-V3,Option 3,518.36,28
PRD1329,Product PRD1329,High quality item PRD1329 for everyday use.,home-garden-cleaning,PRD1329-V4,Option 4,809.67,209
PRD1330,Product PRD1330,High quality item PRD1330 for everyday use.,groceries-beverages,PRD1330-V1,Option 1,786.26,143
PRD1330,Product PRD1330,High quality item PRD1330 for everyday use.,groceries-beverages,PRD1330-V2,Option 2,805.12,437
PRD1330,Product PRD1330,High quality item PRD1330 for everyday use.,groceries-beverages,PRD1330-V3,Option 3,464.86,20
PRD1330,Product PRD1330,High quality item PRD1330 for everyday use.,groceries-beverages,PRD1330-V4,Option 4,572.05,387
PRD1331,Product PRD1331,High quality item PRD1331 for everyday use.,clothing-mens,PRD1331-V1,Option 1,38.61,373
PRD1331,Product PRD1331,High quality item PRD1331 for everyday use.,clothing-mens,PRD1331-V2,Option 2,589.59,229
PRD1331,Product PRD1331,High quality item PRD1331 for everyday use.,clothing-mens,PRD1331-V3,Option 3,652.03,7
PRD1331,Product PRD1331,High quality item PRD1331 for everyday use.,clothing-mens,PRD1331-V4,Option 4,32.94,242
PRD1332,Product PRD1332,High quality item PRD1332 for everyday use.,groceries-snacks,PRD1332-V1,Option 1,335.97,103
PRD1332,Product PRD1332,High quality item PRD1332 for everyday use.,groceries-snacks,PRD1332-V2,Option 2,70.5,92
PRD1332,Product PRD1332,High quality item PRD1332 for everyday use.,groceries-snacks,PRD1332-V3,Option 3,354.23,347
PRD1332,Product PRD1332,High quality item PRD1332 for everyday use.,groceries-snacks,PRD1332-V4,Option 4,460.15,271
PRD1333,Product PRD1333,High quality item PRD1333 for everyday use.,groceries-beverages,PRD1333-V1,Option 1,892.19,249
PRD1333,Product PRD1333,High quality item PRD1333 for everyday use.,groceries-beverages,PRD1333-V2,Option 2,836.79,79
PRD1333,Product PRD1333,High quality item PRD1333 for everyday use.,groceries-beverages,PRD1333-V3,Option 3,846.7,155
PRD1333,Product PRD1333,High quality item PRD1333 for everyday use.,groceries-beverages,PRD1333-V4,Option 4,543.15,439
PRD1334,Product PRD1334,High quality item PRD1334 for everyday use.,home-garden-cleaning,PRD1334-V1,Option 1,69.53,357
PRD1334,Product PRD1334,High quality item PRD1334 for everyday use.,home-garden-cleaning,PRD1334-V2,Option 2,265.27,479
PRD1334,Product PRD1334,High quality item PRD1334 for everyday use.,home-garden-cleaning,PRD1334-V3,Option 3,156.26,346
PRD1334,Product PRD1334,High quality item PRD1334 for everyday use.,home-garden-cleaning,PRD1334-V4,Option 4,279.08,254
PRD1335,Product PRD1335,High quality item PRD1335 for everyday use.,electronics-audio,PRD1335-V1,Option 1,648.37,225
PRD1335,Product PRD1335,High quality item PRD1335 for everyday use.,electronics-audio,PRD1335-V2,Option 2,206.43,266
PRD1335,Product PRD1335,High quality item PRD1335 for everyday use.,electronics-audio,PRD1335-V3,Option 3,774.44,449
PRD1335,Product PRD1335,High quality item PRD1335 for everyday use.,electronics-audio,PRD1335-V4,Option 4,803.99,263
PRD1336,Product PRD1336,High quality item PRD1336 for everyday use.,groceries-beverages,PRD1336-V1,Option 1,369.76,34
PRD1336,Product PRD1336,High quality item PRD1336 for everyday use.,groceries-beverages,PRD1336-V2,Option 2,148.91,148
PRD1336,Product PRD1336,High quality item PRD1336 for everyday use.,groceries-beverages,PRD1336-V3,Option 3,695.03,97
PRD1336,Product PRD1336,High quality item PRD1336 for everyday use.,groceries-beverages,PRD1336-V4,Option 4,658.51,352
PRD1337,Product PRD1337,High quality item PRD1337 for everyday use.,home-garden-decor,PRD1337-V1,Option 1,849.78,229
PRD1337,Product PRD1337,High quality item PRD1337 for everyday use.,home-garden-decor,PRD1337-V2,Option 2,70.92,430
PRD1337,Product PRD1337,High quality item PRD1337 for everyday use.,home-garden-decor,PRD1337-V3,Option 3,976.96,232
PRD1337,Product PRD1337,High quality item PRD1337 for everyday use.,home-garden-decor,PRD1337-V4,Option 4,12.84,359
PRD1338,Product PRD1338,High quality item PRD1338 for everyday use.,electronics-audio,PRD1338-V1,Option 1,887.67,59
PRD1338,Product PRD1338,High quality item PRD1338 for everyday use.,electronics-audio,PRD1338-V2,Option 2,270.17,299
PRD1338,Product PRD1338,High quality item PRD1338 for everyday use.,electronics-audio,PRD1338-V3,Option 3,814.96,109
PRD1338,Product PRD1338,High quality item PRD1338 for everyday use.,electronics-audio,PRD1338-V4,Option 4,65.79,433
PRD1339,Product PRD1339,High quality item PRD1339 for everyday use.,electronics-audio,PRD1339-V1,Option 1,808.66,231
PRD1339,Product PRD1339,High quality item PRD1339 for everyday use.,electronics-audio,PRD1339-V2,Option 2,800.51,16
PRD1339,Product PRD1339,High quality item PRD1339 for everyday use.,electronics-audio,PRD1339-V3,Option 3,627.34,325
PRD1339,Product PRD1339,High quality item PRD1339 for everyday use.,electronics-audio,PRD1339-V4,Option 4,408.37,436
PRD1340,Product PRD1340,High quality item PRD1340 for everyday use.,home-garden-decor,PRD1340-V1,Option 1,66.94,323
PRD1340,Product PRD1340,High quality item PRD1340 for everyday use.,home-garden-decor,PRD1340-V2,Option 2,579.14,262
PRD1340,Product PRD1340,High quality item PRD1340 for everyday use.,home-garden-decor,PRD1340-V3,Option 3,985.43,143
PRD1340,Product PRD1340,High quality item PRD1340 for everyday use.,home-garden-decor,PRD1340-V4,Option 4,869.22,469
PRD1341,Product PRD1341,High quality item PRD1341 for everyday use.,groceries-pantry,PRD1341-V1,Option 1,171.38,220
PRD1341,Product PRD1341,High quality item PRD1341 for everyday use.,groceries-pantry,PRD1341-V2,Option 2,12.95,241
PRD1341,Product PRD1341,High quality item PRD1341 for everyday use.,groceries-pantry,PRD1341-V3,Option 3,641.73,96
PRD1341,Product PRD1341,High quality item PRD1341 for everyday use.,groceries-pantry,PRD1341-V4,Option 4,527.81,149
PRD1342,Product PRD1342,High quality item PRD1342 for everyday use.,home-garden-decor,PRD1342-V1,Option 1,604.28,97
PRD1342,Product PRD1342,High quality item PRD1342 for everyday use.,home-garden-decor,PRD1342-V2,Option 2,589.95,94
PRD1342,Product PRD1342,High quality item PRD1342 for everyday use.,home-garden-decor,PRD1342-V3,Option 3,813.04,402
PRD1342,Product PRD1342,High quality item PRD1342 for everyday use.,home-garden-decor,PRD1342-V4,Option 4,848.9,484
PRD1343,Product PRD1343,High quality item PRD1343 for everyday use.,groceries-beverages,PRD1343-V1,Option 1,523.06,216
PRD1343,Product PRD1343,High quality item PRD1343 for everyday use.,groceries-beverages,PRD1343-V2,Option 2,852.42,146
PRD1343,Product PRD1343,High quality item PRD1343 for everyday use.,groceries-beverages,PRD1343-V3,Option 3,562.48,359
PRD1343,Product PRD1343,High quality item PRD1343 for everyday use.,groceries-beverages,PRD1343-V4,Option 4,888.81,67
PRD1344,Product PRD1344,High quality item PRD1344 for everyday use.,electronics-audio,PRD1344-V1,Option 1,579.54,340
PRD1344,Product PRD1344,High quality item PRD1344 for everyday use.,electronics-audio,PRD1344-V2,Option 2,736.51,476
PRD1344,Product PRD1344,High quality item PRD1344 for everyday use.,electronics-audio,PRD1344-V3,Option 3,197.47,59
PRD1344,Product PRD1344,High quality item PRD1344 for everyday use.,electronics-audio,PRD1344-V4,Option 4,431.76,241
PRD1345,Product PRD1345,High quality item PRD1345 for everyday use.,home-garden-decor,PRD1345-V1,Option 1,455.84,208
PRD1345,Product PRD1345,High quality item PRD1345 for everyday use.,home-garden-decor,PRD1345-V2,Option 2,886.61,461
PRD1345,Product PRD1345,High quality item PRD1345 for everyday use.,home-garden-decor,PRD1345-V3,Option 3,833.3,4
PRD1345,Product PRD1345,High quality item PRD1345 for everyday use.,home-garden-decor,PRD1345-V4,Option 4,617.95,17
PRD1346,Product PRD1346,High quality item PRD1346 for everyday use.,clothing-womens,PRD1346-V1,Option 1,445.3,399
PRD1346,Product PRD1346,High quality item PRD1346 for everyday use.,clothing-womens,PRD1346-V2,Option 2,817.19,440
PRD1346,Product PRD1346,High quality item PRD1346 for everyday use.,clothing-womens,PRD1346-V3,Option 3,212.08,246
PRD1346,Product PRD1346,High quality item PRD1346 for everyday use.,clothing-womens,PRD1346-V4,Option 4,741.62,34
PRD1347,Product PRD1347,High quality item PRD1347 for everyday use.,home-garden-cleaning,PRD1347-V1,Option 1,279.63,167
PRD1347,Product PRD1347,High quality item PRD1347 for everyday use.,home-garden-cleaning,PRD1347-V2,Option 2,771.71,290
PRD1347,Product PRD1347,High quality item PRD1347 for everyday use.,home-garden-cleaning,PRD1347-V3,Option 3,379.18,418
PRD1347,Product PRD1347,High quality item PRD1347 for everyday use.,home-garden-cleaning,PRD1347-V4,Option 4,969.96,349
PRD1348,Product PRD1348,High quality item PRD1348 for everyday use.,home-garden-cleaning,PRD1348-V1,Option 1,714.65,395
PRD1348,Product PRD1348,High quality item PRD1348 for everyday use.,home-garden-cleaning,PRD1348-V2,Option 2,12.21,59
PRD1348,Product PRD1348,High quality item PRD1348 for everyday use.,home-garden-cleaning,PRD1348-V3,Option 3,477.84,281
PRD1348,Product PRD1348,High quality item PRD1348 for everyday use.,home-garden-cleaning,PRD1348-V4,Option 4,335.78,270
PRD1349,Product PRD1349,High quality item PRD1349 for everyday use.,home-garden-cleaning,PRD1349-V1,Option 1,182.41,297
PRD1349,Product PRD1349,High quality item PRD1349 for everyday use.,home-garden-cleaning,PRD1349-V2,Option 2,673.23,167
PRD1349,Product PRD1349,High quality item PRD1349 for everyday use.,home-garden-cleaning,PRD1349-V3,Option 3,701.98,172
PRD1349,Product PRD1349,High quality item PRD1349 for everyday use.,home-garden-cleaning,PRD1349-V4,Option 4,422.97,28
PRD1350,Product PRD1350,High quality item PRD1350 for everyday use.,electronics-accessories,PRD1350-V1,Option 1,459.79,487
PRD1350,Product PRD1350,High quality item PRD1350 for everyday use.,electronics-accessories,PRD1350-V2,Option 2,536.36,396
PRD1350,Product PRD1350,High quality item PRD1350 for everyday use.,electronics-accessories,PRD1350-V3,Option 3,177.59,433
PRD1350,Product PRD1350,High quality item PRD1350 for everyday use.,electronics-accessories,PRD1350-V4,Option 4,462.88,362
PRD1351,Product PRD1351,High quality item PRD1351 for everyday use.,home-garden-decor,PRD1351-V1,Option 1,250.18,444
PRD1351,Product PRD1351,High quality item PRD1351 for everyday use.,home-garden-decor,PRD1351-V2,Option 2,159.21,251
PRD1351,Product PRD1351,High quality item PRD1351 for everyday use.,home-garden-decor,PRD1351-V3,Option 3,801.79,200
PRD1351,Product PRD1351,High quality item PRD1351 for everyday use.,home-garden-decor,PRD1351-V4,Option 4,767.17,116
PRD1352,Product PRD1352,High quality item PRD1352 for everyday use.,clothing-womens,PRD1352-V1,Option 1,939.29,182
PRD1352,Product PRD1352,High quality item PRD1352 for everyday use.,clothing-womens,PRD1352-V2,Option 2,616.38,16
PRD1352,Product PRD1352,High quality item PRD1352 for everyday use.,clothing-womens,PRD1352-V3,Option 3,89.91,57
PRD1352,Product PRD1352,High quality item PRD1352 for everyday use.,clothing-womens,PRD1352-V4,Option 4,969.43,94
PRD1353,Product PRD1353,High quality item PRD1353 for everyday use.,electronics-accessories,PRD1353-V1,Option 1,33.22,254
PRD1353,Product PRD1353,High quality item PRD1353 for everyday use.,electronics-accessories,PRD1353-V2,Option 2,461.32,35
PRD1353,Product PRD1353,High quality item PRD1353 for everyday use.,electronics-accessories,PRD1353-V3,Option 3,532.18,249
PRD1353,Product PRD1353,High quality item PRD1353 for everyday use.,electronics-accessories,PRD1353-V4,Option 4,884.84,340
PRD1354,Product PRD1354,High quality item PRD1354 for everyday use.,groceries-pantry,PRD1354-V1,Option 1,358.76,201
PRD1354,Product PRD1354,High quality item PRD1354 for everyday use.,groceries-pantry,PRD1354-V2,Option 2,922.2,382
PRD1354,Product PRD1354,High quality item PRD1354 for everyday use.,groceries-pantry,PRD1354-V3,Option 3,491.21,190
PRD1354,Product PRD1354,High quality item PRD1354 for everyday use.,groceries-pantry,PRD1354-V4,Option 4,764.33,74
PRD1355,Product PRD1355,High quality item PRD1355 for everyday use.,home-garden-cleaning,PRD1355-V1,Option 1,430.77,190
PRD1355,Product PRD1355,High quality item PRD1355 for everyday use.,home-garden-cleaning,PRD1355-V2,Option 2,685.06,3
PRD1355,Product PRD1355,High quality item PRD1355 for everyday use.,home-garden-cleaning,PRD1355-V3,Option 3,294.05,402
PRD1355,Product PRD1355,High quality item PRD1355 for everyday use.,home-garden-cleaning,PRD1355-V4,Option 4,528.77,52
PRD1356,Product PRD1356,High quality item PRD1356 for everyday use.,clothing-womens,PRD1356-V1,Option 1,384.28,26
PRD1356,Product PRD1356,High quality item PRD1356 for everyday use.,clothing-womens,PRD1356-V2,Option 2,268.28,152
PRD1356,Product PRD1356,High quality item PRD1356 for everyday use.,clothing-womens,PRD1356-V3,Option 3,380.13,208
PRD1356,Product PRD1356,High quality item PRD1356 for everyday use.,clothing-womens,PRD1356-V4,Option 4,520.73,198
PRD1357,Product PRD1357,High quality item PRD1357 for everyday use.,home-garden-decor,PRD1357-V1,Option 1,19.4,485
PRD1357,Product PRD1357,High quality item PRD1357 for everyday use.,home-garden-decor,PRD1357-V2,Option 2,285.33,168
PRD1357,Product PRD1357,High quality item PRD1357 for everyday use.,home-garden-decor,PRD1357-V3,Option 3,414.93,140
PRD1357,Product PRD1357,High quality item PRD1357 for everyday use.,home-garden-decor,PRD1357-V4,Option 4,782.97,111
PRD1358,Product PRD1358,High quality item PRD1358 for everyday use.,groceries-snacks,PRD1358-V1,Option 1,350.31,478
PRD1358,Product PRD1358,High quality item PRD1358 for everyday use.,groceries-snacks,PRD1358-V2,Option 2,839.45,74
PRD1358,Product PRD1358,High quality item PRD1358 for everyday use.,groceries-snacks,PRD1358-V3,Option 3,176.56,322
PRD1358,Product PRD1358,High quality item PRD1358 for everyday use.,groceries-snacks,PRD1358-V4,Option 4,916.55,206
PRD1359,Product PRD1359,High quality item PRD1359 for everyday use.,electronics-accessories,PRD1359-V1,Option 1,848.02,69
PRD1359,Product PRD1359,High quality item PRD1359 for everyday use.,electronics-accessories,PRD1359-V2,Option 2,234.18,293
PRD1359,Product PRD1359,High quality item PRD1359 for everyday use.,electronics-accessories,PRD1359-V3,Option 3,680.67,253
PRD1359,Product PRD1359,High quality item PRD1359 for everyday use.,electronics-accessories,PRD1359-V4,Option 4,281.08,122
PRD1360,Product PRD1360,High quality item PRD1360 for everyday use.,electronics-audio,PRD1360-V1,Option 1,783.62,489
PRD1360,Product PRD1360,High quality item PRD1360 for everyday use.,electronics-audio,PRD1360-V2,Option 2,616.87,220
PRD1360,Product PRD1360,High quality item PRD1360 for everyday use.,electronics-audio,PRD1360-V3,Option 3,587.73,160
PRD1360,Product PRD1360,High quality item PRD1360 for everyday use.,electronics-audio,PRD1360-V4,Option 4,602.76,359
PRD1361,Product PRD1361,High quality item PRD1361 for everyday use.,home-garden-cleaning,PRD1361-V1,Option 1,67.63,174
PRD1361,Product PRD1361,High quality item PRD1361 for everyday use.,home-garden-cleaning,PRD1361-V2,Option 2,837.78,154
PRD1361,Product PRD1361,High quality item PRD1361 for everyday use.,home-garden-cleaning,PRD1361-V3,Option 3,313.51,237
PRD1361,Product PRD1361,High quality item PRD1361 for everyday use.,home-garden-cleaning,PRD1361-V4,Option 4,192.0,399
PRD1362,Product PRD1362,High quality item PRD1362 for everyday use.,groceries-snacks,PRD1362-V1,Option 1,440.59,7
PRD1362,Product PRD1362,High quality item PRD1362 for everyday use.,groceries-snacks,PRD1362-V2,Option 2,631.06,36
PRD1362,Product PRD1362,High quality item PRD1362 for everyday use.,groceries-snacks,PRD1362-V3,Option 3,163.5,131
PRD1362,Product PRD1362,High quality item PRD1362 for everyday use.,groceries-snacks,PRD1362-V4,Option 4,561.14,376
PRD1363,Product PRD1363,High quality item PRD1363 for everyday use.,clothing-mens,PRD1363-V1,Option 1,43.53,375
PRD1363,Product PRD1363,High quality item PRD1363 for everyday use.,clothing-mens,PRD1363-V2,Option 2,461.36,148
